STT Hãng,Hãng,Tên Máy,Device URL,Thumbnail URL,Trạng Thái,Ghi Chú Lỗi (Cào tay)
1,Yota,YotaPhone 3,https://www.gsmarena.com/yota_yotaphone_3-8727.php,https://fdn2.gsmarena.com/vv/bigpic/yotaphone-3.jpg,Success,
2,Yota,YotaPhone 2,https://www.gsmarena.com/yota_yotaphone_2-6959.php,https://fdn2.gsmarena.com/vv/bigpic/yotaphone-2.jpg,Success,
3,Yota,YotaPhone,https://www.gsmarena.com/yota_yotaphone-6961.php,https://fdn2.gsmarena.com/vv/bigpic/yotaphone-1.jpg,Success,
