STT Hãng,Hãng,Tên Máy,Device URL,Thumbnail URL,Trạng Thái,Ghi Chú Lỗi (Cào tay)
1,Garmin-Asus,A10,https://www.gsmarena.com/garmin_asus_a10-3295.php,https://fdn2.gsmarena.com/vv/bigpic/garmin-asus-a10.jpg,Success,
2,Garmin-Asus,nuvifone A50,https://www.gsmarena.com/garmin_asus_nuvifone_a50-3139.php,https://fdn2.gsmarena.com/vv/bigpic/asus-nuvifone-a50.jpg,Success,
3,Garmin-Asus,nuvifone M10,https://www.gsmarena.com/garmin_asus_nuvifone_m10-3097.php,https://fdn2.gsmarena.com/vv/bigpic/garmin-asus-nuvifone-m10.jpg,Success,
4,Garmin-Asus,nuvifone G60,https://www.gsmarena.com/garmin_asus_nuvifone_g60-2725.php,https://fdn2.gsmarena.com/vv/bigpic/asus-nuvifone-g60.jpg,Success,
5,Garmin-Asus,nuvifone M20,https://www.gsmarena.com/garmin_asus_nuvifone_m20-2724.php,https://fdn2.gsmarena.com/vv/bigpic/asus-nuvifone-m20.jpg,Success,
