STT Hãng,Hãng,Tên Máy,Device URL,Thumbnail URL,Trạng Thái,Ghi Chú Lỗi (Cào tay)
1,Nvidia,Shield K1,https://www.gsmarena.com/nvidia_shield_k1-7832.php,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield-tablet-k1.jpg,Success,
2,Nvidia,Shield LTE,https://www.gsmarena.com/nvidia_shield_lte-6600.php,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield.jpg,Success,
3,Nvidia,Shield,https://www.gsmarena.com/nvidia_shield-6601.php,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield.jpg,Success,
